SurveyYr,Age,AgeMonths
2011_12,36,
2011_12,38,
2011_12,80,
2011_12,32,
2011_12,14,
2011_12,64,
2011_12,64,
2011_12,64,
2011_12,63,
2011_12,21,
2011_12,3,
2011_12,39,
2011_12,39,
2011_12,39,
2011_12,40,
2011_12,75,
2011_12,43,
2011_12,7,
2011_12,77,
2011_12,77,
2011_12,77,
2011_12,38,
2011_12,59,
2011_12,78,
2011_12,13,
2011_12,39,
2011_12,44,
2011_12,44,
2011_12,48,
2011_12,7,
2011_12,65,
2011_12,1,19
2011_12,37,
2011_12,68,
2011_12,68,
2011_12,76,
2011_12,29,
2011_12,46,
2011_12,33,
2011_12,33,
2011_12,65,
2011_12,1,22
2011_12,5,
2011_12,5,
2011_12,20,
2011_12,20,
2011_12,19,
2011_12,59,
2011_12,16,
2011_12,25,
2011_12,15,
2011_12,52,
2011_12,31,
2011_12,58,
2011_12,58,
2011_12,5,
2011_12,1,19
2011_12,56,
2011_12,37,
2011_12,14,
2011_12,14,
2011_12,39,
2011_12,5,
2011_12,63,
2011_12,63,
2011_12,19,
2011_12,3,
2011_12,3,
2011_12,3,
2011_12,36,
2011_12,56,
2011_12,16,
2011_12,16,
2011_12,80,
2011_12,39,
2011_12,5,
2011_12,62,
2011_12,57,
2011_12,9,
2011_12,12,
2011_12,12,
2011_12,21,
2011_12,22,
2011_12,10,
2011_12,80,
2011_12,80,
2011_12,51,
2011_12,66,
2011_12,28,
2011_12,37,
2011_12,37,
2011_12,0,2
2011_12,12,
2011_12,10,
2011_12,2,
2011_12,30,
2011_12,0,2
2011_12,38,
2011_12,9,
2011_12,4,
2011_12,6,
2011_12,24,
2011_12,17,
2011_12,43,
2011_12,2,
2011_12,8,
2011_12,49,
2011_12,45,
2011_12,45,
2011_12,45,
2011_12,45,
2011_12,4,
2011_12,80,
2011_12,25,
2011_12,3,
2011_12,2,
2011_12,29,
2011_12,16,
2011_12,58,
2011_12,58,
2011_12,58,
2011_12,3,
2011_12,53,
2011_12,53,
2011_12,26,
2011_12,39,
2011_12,54,
2011_12,1,21
2011_12,12,
2011_12,12,
2011_12,12,
2011_12,1,20
2011_12,64,
2011_12,58,
2011_12,12,
2011_12,16,
2011_12,50,
2011_12,55,
2011_12,42,
2011_12,42,
2011_12,36,
2011_12,10,
2011_12,50,
2011_12,24,
2011_12,76,
2011_12,54,
2011_12,23,
2011_12,13,
2011_12,20,
2011_12,74,
2011_12,74,
2011_12,74,
2011_12,11,
2011_12,22,
2011_12,59,
2011_12,59,
2011_12,59,
2011_12,32,
2011_12,20,
2011_12,20,
2011_12,40,
2011_12,19,
2011_12,6,
2011_12,12,
2011_12,52,
2011_12,22,
2011_12,62,
2011_12,33,
2011_12,33,
2011_12,46,
2011_12,59,
2011_12,61,
2011_12,61,
2011_12,59,
2011_12,16,
2011_12,46,
2011_12,75,
2011_12,4,
2011_12,2,
2011_12,27,
2011_12,71,
2011_12,57,
2011_12,80,
2011_12,68,
2011_12,68,
2011_12,37,
2011_12,66,
2011_12,67,
2011_12,43,
2011_12,43,
2011_12,46,
2011_12,6,
2011_12,25,
2011_12,39,
2011_12,39,
2011_12,56,
2011_12,13,
2011_12,52,
2011_12,52,
2011_12,60,
2011_12,62,
2011_12,50,
2011_12,36,
2011_12,36,
2011_12,50,
2011_12,50,
2011_12,50,
2011_12,69,
2011_12,72,
2011_12,3,
2011_12,65,
2011_12,65,
2011_12,62,
2011_12,0,3
2011_12,0,3
2011_12,17,
2011_12,31,
2011_12,31,
2011_12,42,
2011_12,19,
2011_12,19,
2011_12,50,
2011_12,50,
2011_12,50,
2011_12,44,
2011_12,60,
2011_12,37,
2011_12,17,
2011_12,74,
2011_12,22,
2011_12,22,
2011_12,74,
2011_12,25,
2011_12,56,
2011_12,56,
2011_12,56,
2011_12,56,
2011_12,7,
2011_12,9,
2011_12,9,
2011_12,28,
2011_12,57,
2011_12,49,
2011_12,49,
2011_12,49,
2011_12,49,
2011_12,19,
2011_12,20,
2011_12,40,
2011_12,26,
2011_12,26,
2011_12,19,
2011_12,80,
2011_12,80,
2011_12,19,
2011_12,48,
2011_12,48,
2011_12,48,
2011_12,52,
2011_12,30,
2011_12,10,
2011_12,0,2
2011_12,27,
2011_12,3,
2011_12,65,
2011_12,17,
2011_12,49,
2011_12,26,
2011_12,40,
2011_12,15,
2011_12,27,
2011_12,12,
2011_12,26,
2011_12,26,
2011_12,25,
2011_12,64,
2011_12,64,
2011_12,35,
2011_12,29,
2011_12,53,
2011_12,53,
2011_12,53,
2011_12,13,
2011_12,16,
2011_12,38,
2011_12,38,
2011_12,2,
2011_12,58,
2011_12,58,
2011_12,58,
2011_12,58,
2011_12,5,
2011_12,23,
2011_12,23,
2011_12,23,
2011_12,23,
2011_12,23,
2011_12,64,
2011_12,71,
2011_12,9,
2011_12,36,
2011_12,36,
2011_12,80,
2011_12,27,
2011_12,20,
2011_12,73,
2011_12,12,
2011_12,3,
2011_12,3,
2011_12,61,
2011_12,58,
2011_12,58,
2011_12,58,
2011_12,1,18
2011_12,67,
2011_12,8,
2011_12,5,
2011_12,47,
2011_12,42,
2011_12,2,
2011_12,2,
2011_12,50,
2011_12,37,
2011_12,56,
2011_12,56,
2011_12,22,
2011_12,49,
2011_12,27,
2011_12,27,
2011_12,42,
2011_12,42,
2011_12,30,
2011_12,30,
2011_12,30,
2011_12,9,
2011_12,14,
2011_12,62,
2011_12,62,
2011_12,28,
2011_12,51,
2011_12,31,
2011_12,63,
2011_12,63,
2011_12,15,
2011_12,3,
2011_12,9,
2011_12,58,
2011_12,5,
2011_12,3,
2011_12,26,
2011_12,4,
2011_12,50,
2011_12,43,
2011_12,50,
2011_12,44,
2011_12,44,
2011_12,79,
2011_12,79,
2011_12,15,
2011_12,6,
2011_12,56,
2011_12,56,
2011_12,0,4
2011_12,0,4
2011_12,13,
2011_12,9,
2011_12,52,
2011_12,80,
2011_12,1,22
2011_12,5,
2011_12,5,
2011_12,21,
2011_12,21,
2011_12,59,
2011_12,80,
2011_12,70,
2011_12,64,
2011_12,55,
2011_12,43,
2011_12,43,
2011_12,3,
2011_12,30,
2011_12,80,
2011_12,80,
2011_12,80,
2011_12,1,21
2011_12,31,
2011_12,16,
2011_12,37,
2011_12,40,
2011_12,40,
2011_12,6,
2011_12,70,
2011_12,70,
2011_12,70,
2011_12,65,
2011_12,37,
2011_12,37,
2011_12,37,
2011_12,16,
2011_12,73,
2011_12,35,
2011_12,52,
2011_12,36,
2011_12,68,
2011_12,1,22
2011_12,22,
2011_12,3,
2011_12,45,
2011_12,45,
2011_12,34,
2011_12,14,
2011_12,23,
2011_12,36,
2011_12,5,
2011_12,5,
2011_12,49,
2011_12,49,
2011_12,40,
2011_12,17,
2011_12,20,
2011_12,22,
2011_12,33,
2011_12,33,
2011_12,31,
2011_12,9,
2011_12,75,
2011_12,57,
2011_12,57,
2011_12,57,
2011_12,80,
2011_12,80,
2011_12,27,
2011_12,28,
2011_12,56,
2011_12,56,
2011_12,54,
2011_12,40,
2011_12,12,
2011_12,4,
2011_12,12,
2011_12,12,
2011_12,51,
2011_12,56,
2011_12,56,
2011_12,69,
2011_12,20,
2011_12,75,
2011_12,3,
2011_12,8,
2011_12,8,
2011_12,8,
2011_12,16,
2011_12,11,
2011_12,2,
2011_12,62,
2011_12,14,
2011_12,23,
2011_12,21,
2011_12,29,
2011_12,59,
2011_12,12,
2011_12,12,
2011_12,12,
2011_12,55,
2011_12,55,
2011_12,55,
2011_12,70,
2011_12,32,
2011_12,14,
2011_12,14,
2011_12,28,
2011_12,10,
2011_12,16,
2011_12,31,
2011_12,16,
2011_12,53,
2011_12,3,
2011_12,2,
2011_12,12,
2011_12,35,
2011_12,55,
2011_12,38,
2011_12,65,
2011_12,38,
2011_12,38,
2011_12,38,
2011_12,50,
2011_12,19,
2011_12,19,
2011_12,16,
2011_12,32,
2011_12,47,
2011_12,7,
2011_12,4,
2011_12,24,
2011_12,24,
2011_12,24,
2011_12,77,
2011_12,7,
2011_12,17,
2011_12,17,
2011_12,68,
2011_12,18,
2011_12,11,
2011_12,11,
2011_12,11,
2011_12,56,
2011_12,9,
2011_12,19,
2011_12,19,
2011_12,70,
2011_12,37,
2011_12,37,
2011_12,2,
2011_12,26,
2011_12,26,
2011_12,26,
2011_12,42,
2011_12,47,
2011_12,47,
2011_12,3,
2011_12,69,
2011_12,69,
2011_12,69,
2011_12,69,
2011_12,12,
2011_12,12,
2011_12,39,
2011_12,80,
2011_12,80,
2011_12,50,
2011_12,0,1
2011_12,18,
2011_12,34,
2011_12,34,
2011_12,53,
2011_12,20,
2011_12,30,
2011_12,23,
2011_12,23,
2011_12,20,
2011_12,4,
2011_12,9,
2011_12,52,
2011_12,37,
2011_12,7,
2011_12,46,
2011_12,80,
2011_12,35,
2011_12,47,
2011_12,47,
2011_12,19,
2011_12,25,
2011_12,25,
2011_12,70,
2011_12,30,
2011_12,12,
2011_12,63,
2011_12,13,
2011_12,4,
2011_12,13,
2011_12,1,22
2011_12,43,
2011_12,0,8
2011_12,42,
2011_12,42,
2011_12,1,20
2011_12,24,
2011_12,0,11
2011_12,49,
2011_12,23,
2011_12,46,
2011_12,80,
2011_12,80,
2011_12,20,
2011_12,51,
2011_12,51,
2011_12,51,
2011_12,53,
2011_12,53,
2011_12,30,
2011_12,24,
2011_12,11,
2011_12,37,
2011_12,8,
2011_12,60,
2011_12,73,
2011_12,73,
2011_12,23,
2011_12,23,
2011_12,65,
2011_12,16,
2011_12,14,
2011_12,14,
2011_12,14,
2011_12,20,
2011_12,36,
2011_12,55,
2011_12,11,
2011_12,9,
2011_12,80,
2011_12,18,
2011_12,80,
2011_12,55,
2011_12,25,
2011_12,44,
2011_12,80,
2011_12,80,
2011_12,62,
2011_12,36,
2011_12,22,
2011_12,4,
2011_12,17,
2011_12,7,
2011_12,7,
2011_12,61,
2011_12,44,
2011_12,44,
2011_12,23,
2011_12,23,
2011_12,14,
2011_12,51,
2011_12,25,
2011_12,25,
2011_12,55,
2011_12,51,
2011_12,28,
2011_12,77,
2011_12,44,
2011_12,44,
2011_12,37,
2011_12,37,
2011_12,37,
2011_12,20,
2011_12,42,
2011_12,16,
2011_12,0,2
2011_12,0,2
2011_12,17,
2011_12,42,
2011_12,42,
2011_12,29,
2011_12,35,
2011_12,35,
2011_12,4,
2011_12,5,
2011_12,7,
2011_12,25,
2011_12,16,
2011_12,50,
2011_12,50,
2011_12,34,
2011_12,34,
2011_12,25,
2011_12,25,
2011_12,68,
2011_12,63,
2011_12,49,
2011_12,49,
2011_12,71,
2011_12,18,
2011_12,49,
2011_12,51,
2011_12,48,
2011_12,40,
2011_12,26,
2011_12,18,
2011_12,18,
2011_12,13,
2011_12,31,
2011_12,39,
2011_12,34,
2011_12,37,
2011_12,31,
2011_12,0,0
2011_12,24,
2011_12,24,
2011_12,36,
2011_12,36,
2011_12,80,
2011_12,4,
2011_12,4,
2011_12,4,
2011_12,58,
2011_12,63,
2011_12,63,
2011_12,63,
2011_12,36,
2011_12,10,
2011_12,3,
2011_12,33,
2011_12,54,
2011_12,55,
2011_12,55,
2011_12,1,21
2011_12,8,
2011_12,9,
2011_12,54,
2011_12,42,
2011_12,42,
2011_12,52,
2011_12,80,
2011_12,28,
2011_12,56,
2011_12,68,
2011_12,12,
2011_12,53,
2011_12,34,
2011_12,34,
2011_12,34,
2011_12,7,
2011_12,41,
2011_12,38,
2011_12,38,
2011_12,38,
2011_12,16,
2011_12,16,
2011_12,43,
2011_12,43,
2011_12,43,
2011_12,28,
2011_12,28,
2011_12,28,
2011_12,17,
2011_12,17,
2011_12,65,
2011_12,11,
2011_12,70,
2011_12,5,
2011_12,5,
2011_12,5,
2011_12,41,
2011_12,56,
2011_12,75,
2011_12,4,
2011_12,4,
2011_12,2,
2011_12,22,
2011_12,48,
2011_12,59,
2011_12,13,
2011_12,56,
2011_12,39,
2011_12,32,
2011_12,26,
2011_12,57,
2011_12,57,
2011_12,57,
2011_12,48,
2011_12,10,
2011_12,57,
2011_12,57,
2011_12,9,
2011_12,43,
2011_12,32,
2011_12,5,
2011_12,42,
2011_12,55,
2011_12,32,
2011_12,28,
2011_12,2,
2011_12,27,
2011_12,30,
2011_12,15,
2011_12,15,
2011_12,56,
2011_12,56,
2011_12,36,
2011_12,21,
2011_12,21,
2011_12,34,
2011_12,80,
2011_12,67,
2011_12,9,
2011_12,21,
2011_12,80,
2011_12,80,
2011_12,11,
2011_12,11,
2011_12,19,
2011_12,19,
2011_12,64,
2011_12,64,
2011_12,64,
2011_12,54,
2011_12,54,
2011_12,54,
2011_12,54,
2011_12,60,
2011_12,60,
2011_12,64,
2011_12,64,
2011_12,64,
2011_12,49,
2011_12,49,
2011_12,49,
2011_12,30,
2011_12,66,
2011_12,12,
2011_12,28,
2011_12,42,
2011_12,22,
2011_12,22,
2011_12,0,1
2011_12,3,
2011_12,13,
2011_12,63,
2011_12,47,
2011_12,26,
2011_12,26,
2011_12,13,
2011_12,30,
2011_12,30,
2011_12,31,
2011_12,31,
2011_12,31,
2011_12,9,
2011_12,13,
2011_12,13,
2011_12,13,
2011_12,13,
2011_12,21,
2011_12,36,
2011_12,36,
2011_12,9,
2011_12,9,
2011_12,9,
2011_12,44,
2011_12,44,
2011_12,77,
2011_12,45,
2011_12,45,
2011_12,29,
2011_12,46,
2011_12,46,
2011_12,46,
2011_12,38,
2011_12,7,
2011_12,15,
2011_12,23,
2011_12,23,
2011_12,59,
2011_12,6,
2011_12,6,
2011_12,30,
2011_12,30,
2011_12,70,
2011_12,70,
2011_12,66,
2011_12,59,
2011_12,59,
2011_12,78,
2011_12,7,
2011_12,7,
2011_12,7,
2011_12,7,
2011_12,7,
2011_12,29,
2011_12,43,
2011_12,46,
2011_12,46,
2011_12,49,
2011_12,28,
2011_12,45,
2011_12,49,
2011_12,4,
2011_12,68,
2011_12,68,
2011_12,55,
2011_12,74,
2011_12,5,
2011_12,61,
2011_12,39,
2011_12,49,
2011_12,22,
2011_12,22,
2011_12,22,
2011_12,17,
2011_12,3,
2011_12,3,
2011_12,3,
2011_12,32,
2011_12,50,
2011_12,39,
2011_12,39,
2011_12,73,
2011_12,73,
2011_12,22,
2011_12,16,
2011_12,6,
2011_12,50,
2011_12,50,
2011_12,50,
2011_12,78,
2011_12,50,
2011_12,57,
2011_12,24,
2011_12,24,
2011_12,5,
2011_12,5,
2011_12,80,
2011_12,29,
2011_12,52,
2011_12,30,
2011_12,30,
2011_12,63,
2011_12,63,
2011_12,9,
2011_12,80,
2011_12,52,
2011_12,52,
2011_12,52,
2011_12,52,
2011_12,20,
2011_12,18,
2011_12,61,
2011_12,51,
2011_12,51,
2011_12,51,
2011_12,31,
2011_12,34,
2011_12,34,
2011_12,45,
2011_12,62,
2011_12,62,
2011_12,50,
2011_12,3,
2011_12,34,
2011_12,34,
2011_12,78,
2011_12,24,
2011_12,49,
2011_12,39,
2011_12,50,
2011_12,50,
2011_12,50,
2011_12,51,
2011_12,51,
2011_12,80,
2011_12,51,
2011_12,1,19
2011_12,20,
2011_12,20,
2011_12,51,
2011_12,36,
2011_12,63,
2011_12,41,
2011_12,5,
2011_12,70,
2011_12,6,
2011_12,68,
2011_12,68,
2011_12,68,
2011_12,36,
2011_12,3,
2011_12,3,
2011_12,76,
2011_12,0,7
2011_12,26,
2011_12,53,
2011_12,34,
2011_12,34,
2011_12,0,0
2011_12,11,
2011_12,11,
2011_12,41,
2011_12,39,
2011_12,37,
2011_12,45,
2011_12,48,
2011_12,19,
2011_12,19,
2011_12,62,
2011_12,38,
2011_12,38,
2011_12,51,
2011_12,1,23
2011_12,36,
2011_12,80,
2011_12,27,
2011_12,12,
2011_12,12,
2011_12,32,
2011_12,0,0
2011_12,32,
2011_12,65,
2011_12,65,
2011_12,38,
2011_12,11,
2011_12,33,
2011_12,0,1
2011_12,6,
2011_12,47,
2011_12,47,
2011_12,9,
2011_12,9,
2011_12,43,
2011_12,48,
2011_12,48,
2011_12,64,
2011_12,64,
2011_12,64,
2011_12,14,
2011_12,15,
2011_12,47,
2011_12,68,
2011_12,68,
2011_12,41,
2011_12,15,
2011_12,30,
2011_12,30,
2011_12,28,
2011_12,40,
2011_12,23,
2011_12,68,
2011_12,68,
2011_12,50,
2011_12,50,
2011_12,50,
2011_12,25,
2011_12,25,
2011_12,32,
2011_12,32,
2011_12,2,
2011_12,24,
2011_12,24,
2011_12,52,
2011_12,58,
2011_12,58,
2011_12,59,
2011_12,67,
2011_12,44,
2011_12,44,
2011_12,57,
2011_12,57,
2011_12,57,
2011_12,6,
2011_12,10,
2011_12,80,
2011_12,7,
2011_12,7,
2011_12,8,
2011_12,36,
2011_12,74,
2011_12,53,
2011_12,50,
2011_12,63,
2011_12,63,
2011_12,41,
2011_12,41,
2011_12,25,
2011_12,55,
2011_12,23,
2011_12,22,
2011_12,20,
2011_12,35,
2011_12,73,
2011_12,80,
2011_12,11,
2011_12,43,
2011_12,43,
2011_12,27,
2011_12,55,
2011_12,30,
2011_12,41,
2011_12,41,
2011_12,15,
2011_12,15,
2011_12,38,
2011_12,37,
2011_12,54,
2011_12,3,
2011_12,37,
2011_12,19,
2011_12,13,
2011_12,35,
2011_12,35,
2011_12,35,
2011_12,4,
2011_12,3,
2011_12,3,
2011_12,10,
2011_12,2,
2011_12,40,
2011_12,34,
2011_12,36,
2011_12,21,
2011_12,21,
2011_12,14,
2011_12,0,4
2011_12,3,
2011_12,48,
2011_12,80,
2011_12,12,
2011_12,43,
2011_12,11,
2011_12,41,
2011_12,14,
2011_12,28,
2011_12,6,
2011_12,80,
2011_12,64,
2011_12,39,
2011_12,39,
2011_12,33,
2011_12,68,
2011_12,35,
2011_12,35,
2011_12,35,
2011_12,21,
2011_12,67,
2011_12,27,
2011_12,21,
2011_12,65,
2011_12,80,
2011_12,25,
2011_12,24,
2011_12,35,
2011_12,35,
2011_12,13,
2011_12,56,
2011_12,3,
2011_12,8,
2011_12,11,
2011_12,66,
2011_12,41,
2011_12,41,
2011_12,41,
2011_12,36,
2011_12,9,
2011_12,12,
2011_12,4,
2011_12,8,
2011_12,27,
2011_12,27,
2011_12,19,
2011_12,13,
2011_12,13,
2011_12,27,
2011_12,59,
2011_12,49,
2011_12,38,
2011_12,15,
2011_12,15,
2011_12,75,
2011_12,55,
2011_12,18,
2011_12,18,
2011_12,14,
2011_12,23,
2011_12,7,
2011_12,80,
2011_12,7,
2011_12,7,
2011_12,3,
2011_12,17,
2011_12,17,
2011_12,58,
2011_12,58,
2011_12,58,
2011_12,49,
2011_12,25,
2011_12,8,
2011_12,74,
2011_12,4,
2011_12,9,
2011_12,65,
2011_12,65,
2011_12,73,
2011_12,73,
2011_12,73,
2011_12,80,
2011_12,70,
2011_12,70,
2011_12,27,
2011_12,0,3
2011_12,76,
2011_12,76,
2011_12,76,
2011_12,4,
2011_12,74,
2011_12,46,
2011_12,46,
2011_12,15,
2011_12,17,
2011_12,70,
2011_12,77,
2011_12,67,
2011_12,7,
2011_12,11,
2011_12,11,
2011_12,24,
2011_12,33,
2011_12,40,
2011_12,63,
2011_12,80,
2011_12,74,
2011_12,36,
2011_12,20,
2011_12,40,
2011_12,40,
2011_12,21,
2011_12,0,0
2011_12,22,
2011_12,63,
2011_12,63,
2011_12,16,
2011_12,12,
2011_12,40,
2011_12,40,
2011_12,33,
2011_12,33,
2011_12,38,
2011_12,38,
2011_12,7,
2011_12,24,
2011_12,53,
2011_12,62,
2011_12,62,
2011_12,5,
2011_12,24,
2011_12,64,
2011_12,42,
2011_12,50,
2011_12,6,
2011_12,34,
2011_12,57,
2011_12,57,
2011_12,4,
2011_12,45,
2011_12,45,
2011_12,80,
2011_12,80,
2011_12,59,
2011_12,59,
2011_12,53,
2011_12,12,
2011_12,5,
2011_12,33,
2011_12,3,
2011_12,2,
2011_12,47,
2011_12,19,
2011_12,4,
2011_12,4,
2011_12,4,
2011_12,53,
2011_12,77,
2011_12,77,
2011_12,49,
2011_12,30,
2011_12,17,
2011_12,57,
2011_12,37,
2011_12,37,
2011_12,56,
2011_12,19,
2011_12,62,
2011_12,39,
2011_12,39,
2011_12,28,
2011_12,43,
2011_12,43,
2011_12,43,
2011_12,69,
2011_12,69,
2011_12,20,
2011_12,42,
2011_12,24,
2011_12,46,
2011_12,60,
2011_12,65,
2011_12,80,
2011_12,80,
2011_12,80,
2011_12,66,
2011_12,66,
2011_12,28,
2011_12,0,5
2011_12,27,
2011_12,60,
2011_12,60,
